Time(Minutes),EntityID,ObjectName,ProcessID,StepName,Action
0,Items.246,MyPickNode15,84.RoutingOutLogic,[Ride] OnTransporter,Ineligible request by 'Items.246' to ride transporter 'MyPicker2[1]'. The 'OnEvaluatingRiderReservation' decision process of the transporter returned 'False'.
0,Items.246,MyPickNode15,84.RoutingOutLogic,[Ride] OnTransporter,Entity 'Items.246' unable to immediately reserve ride on a transporter. Inserting ride request into 'Model1.Global.VisitRequestQueue'.
0,Items.246,MyPickNode15,83.OnEntered,[Execute] RoutingOutLogic,Token waiting at Execute step for '1' other processes to complete.
0,Order.245,Model1,9.Order_Spliter,[End],Process 'Order_Spliter' execution ended.
0,Order.245,Model1,10.Order_Spliter,[Transfer] OrderDestination,Entity 'Order.245' transferring from '[Node] Output@Source1' into node 'Input@Depot'.
0,Order.245,Input@Depot,2.OnEnteredToAssociatedObject,[Begin],Process 'Input@Depot.OnEnteredToAssociatedObject' execution started.
0,Order.245,Input@Depot,2.OnEnteredToAssociatedObject,[Tally] OnEnteringTallies,Ignoring attempt to record '0' observation(s) for tally statistic 'TransporterDropTime'.
0,Order.245,Input@Depot,2.OnEnteredToAssociatedObject,[Fire] EnteredEvent,Firing event 'Input@Depot.Entered'.
0,Order.245,Input@Depot,2.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'Order.245' transferring from '[Node] Input@Depot' into object 'Depot'.
0,Order.245,Input@Depot,2.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'Order.245' transferring from '[Node] Input@Depot' into station 'Depot.InputBuffer'.
0,Order.245,Output@Source1,7.OnEnteredFromAssociatedObject,[Execute] EnteredAddOnProcess,Token waiting at Execute step for '1' other processes to complete.
0,Order.245,Source1,3.OnEnteredProcessing,[End],Process 'Source1.OnEnteredProcessing' execution ended.
0,Order.245,Depot,9.OnEnteredInputBuffer,[Begin],Process 'Depot.OnEnteredInputBuffer' execution started.
0,Order.245,Depot,9.OnEnteredInputBuffer,[EndTransfer] IntoInputBuffer,Entity 'Order.245' ending transfer into station 'Depot.InputBuffer'.
0,Order.245,Output@Source1,3.OnExited,[Begin],Process 'Output@Source1.OnExited' execution started.
0,Order.245,Output@Source1,3.OnExited,[Fire] ExitedEvent,Firing event 'Output@Source1.Exited'.
0,Order.245,Output@Source1,3.OnExited,[End],Process 'Output@Source1.OnExited' execution ended.
0,Order.245,Input@Depot,3.OnExited,[Begin],Process 'Input@Depot.OnExited' execution started.
0,Order.245,Input@Depot,3.OnExited,[Fire] ExitedEvent,Firing event 'Input@Depot.Exited'.
0,Order.245,Input@Depot,3.OnExited,[End],Process 'Input@Depot.OnExited' execution ended.
0,Order.245,Depot,9.OnEnteredInputBuffer,[Tally] TimeInSystem,Recording '1' observation(s) of value '0' Minutes for tally statistic 'Depot.TimeInSystem'.
0,Order.245,Depot,9.OnEnteredInputBuffer,[Destroy] Entity,Destroying object 'Order.245'.
0,--,--,--,--,Object 'Order.245' destroyed.
0, ,Depot,9.OnEnteredInputBuffer,[End],Process 'Depot.OnEnteredInputBuffer' execution ended.
0, ,Source1,4.OnEnteredOutputBuffer,[End],Process 'Source1.OnEnteredOutputBuffer' execution ended.
0, ,Model1,10.Order_Spliter,[End],Process 'Order_Spliter' execution ended.
0, ,Input@Depot,2.OnEnteredToAssociatedObject,[End],Process 'Input@Depot.OnEnteredToAssociatedObject' execution ended.
0, ,Output@Source1,7.OnEnteredFromAssociatedObject,[End],Process 'Output@Source1.OnEnteredFromAssociatedObject' execution ended.
0,--,--,--,--,Firing event 'Source1.EntityArrivals.Event'.
0,Source1,Source1,7.OnEntityArrival,[Begin],Process 'Source1.OnEntityArrival' execution started.
0,Source1,Source1,7.OnEntityArrival,[Create] Entities,Creating '1' new object(s) of entity type 'Order'.
0,Source1,Source1,7.OnEntityArrival,[Create] Entities,Created object 'Order.247'.
0,Order.247,Source1,2.OnEntityArrival,[Transfer] ToProcessing,Entity 'Order.247' transferring from '[FreeSpace] Source1' into station 'Source1.Processing'.
0,Source1,Source1,7.OnEntityArrival,[End],Process 'Source1.OnEntityArrival' execution ended.
0,Order.247,Source1,10.OnEnteredProcessing,[Begin],Process 'Source1.OnEnteredProcessing' execution started.
0,Order.247,Source1,10.OnEnteredProcessing,[EndTransfer] IntoProcessing,Entity 'Order.247' ending transfer into station 'Source1.Processing'.
0,Order.247,Source1,10.OnEnteredProcessing,[Transfer] ToOutputBuffer,Entity 'Order.247' transferring from '[Station] Source1.Processing' into station 'Source1.OutputBuffer'.
0,Order.247,Source1,2.OnEntityArrival,[End],Process 'Source1.OnEntityArrival' execution ended.
0,Order.247,Source1,7.OnEnteredOutputBuffer,[Begin],Process 'Source1.OnEnteredOutputBuffer' execution started.
0,Order.247,Source1,7.OnEnteredOutputBuffer,[EndTransfer] IntoOutputBuffer,Entity 'Order.247' ending transfer into station 'Source1.OutputBuffer'.
0,Order.247,Source1,7.OnEnteredOutputBuffer,[Transfer] ToOutputNode,Entity 'Order.247' transferring from '[Station] Source1.OutputBuffer' into node 'Output@Source1'.
0,Order.247,Output@Source1,2.OnEnteredFromAssociatedObject,[Begin],Process 'Output@Source1.OnEnteredFromAssociatedObject' execution started.
0,Order.247,Output@Source1,2.OnEnteredFromAssociatedObject,[Fire] EnteredEvent,Firing event 'Output@Source1.Entered'.
0,Order.247,Output@Source1,2.OnEnteredFromAssociatedObject,[Execute] EnteredAddOnProcess,Executing process 'Order_Spliter'.
0,Order.247,Model1,4.Order_Spliter,[Begin],Process 'Order_Spliter' execution started.
0,Order.247,Model1,4.Order_Spliter,[Search] SearchLineItemTable,Searching collection '[TableRows] LineItem' containing '1' item(s). 
0,Order.247,Model1,4.Order_Spliter,[Search] SearchLineItemTable,Searching collection in the forward direction for maximum of '2147483647' item(s).
0,Order.247,Model1,4.Order_Spliter,[Search] SearchLineItemTable,Index range of search is from starting index '1' to ending index '1'.
0,Order.247,Model1,4.Order_Spliter,[Search] SearchLineItemTable,Item 'LineItem[27]' found at index '1' in the collection.
0,Order.247,Model1,4.Order_Spliter,[Search] SearchLineItemTable,'1' item(s) found by search.
0,Order.247,Model1,4.Order_Spliter,[Search] SearchLineItemTable,Created token 'Token.3' associated with item 'LineItem[27]' found at index '1' in the collection.
0,Order.247,Model1,3.Order_Spliter,[Create] CreateItems,Creating '1' new object(s) of entity type 'Items'.
0,Order.247,Model1,3.Order_Spliter,[Create] CreateItems,Created object 'Items.248'.
0,Items.248,Model1,85.Order_Spliter,[Transfer] ToPickNode,Entity 'Items.248' transferring from '[FreeSpace] Model1' into node 'MyPickNode15'.
0,Items.248,MyPickNode15,86.OnEntered,[Begin],Process 'MyPickNode15.OnEntered' execution started.
0,Items.248,MyPickNode15,86.OnEntered,[Fire] EnteredEvent,Firing event 'MyPickNode15.Entered'.
0,Items.248,MyPickNode15,86.OnEntered,[Decide] IfTransporter,Token branching on condition 'Entity.Is.Transporter'.
0,Items.248,MyPickNode15,86.OnEntered,[Decide] IfTransporter,Token sent to 'False' exit.
0,Items.248,MyPickNode15,86.OnEntered,[Execute] RoutingOutLogic,Executing process 'MyPickNode15.RoutingOutLogic'.
0,Items.248,MyPickNode15,87.RoutingOutLogic,[Begin],Process 'MyPickNode15.RoutingOutLogic' execution started.
0,Items.248,MyPickNode15,87.RoutingOutLogic,[SetNode] NextDestination,Destination node of entity 'Items.248' set to value 'MyCoopNode8'.
0,Items.248,MyPickNode15,87.RoutingOutLogic,[Fire] RideWaitingEvent,Firing event 'MyPickNode15.RiderWaiting'.
0,Items.248,MyPickNode15,87.RoutingOutLogic,[Ride] OnTransporter,Inserting entity 'Items.248' into 'MyPickNode15.RidePickupQueue'.
0,--,--,--,--,Ignoring attempt to execute disabled process 'MyPicker1[1].OnEvaluatingRiderReservation'.
0,Items.248,MyPickNode15,87.RoutingOutLogic,[Ride] OnTransporter,Ineligible request by 'Items.248' to ride transporter 'MyPicker1[1]'. The 'OnEvaluatingRiderReservation' decision process of the transporter returned 'False'.
0,Items.248,MyPickNode15,87.RoutingOutLogic,[Ride] OnTransporter,Entity 'Items.248' unable to immediately reserve ride on a transporter. Inserting ride request into 'Model1.Global.VisitRequestQueue'.
0,Items.248,MyPickNode15,86.OnEntered,[Execute] RoutingOutLogic,Token waiting at Execute step for '1' other processes to complete.
0,Order.247,Model1,3.Order_Spliter,[End],Process 'Order_Spliter' execution ended.
0,Order.247,Model1,4.Order_Spliter,[Transfer] OrderDestination,Entity 'Order.247' transferring from '[Node] Output@Source1' into node 'Input@Depot'.
0,Order.247,Input@Depot,9.OnEnteredToAssociatedObject,[Begin],Process 'Input@Depot.OnEnteredToAssociatedObject' execution started.
0,Order.247,Input@Depot,9.OnEnteredToAssociatedObject,[Tally] OnEnteringTallies,Ignoring attempt to record '0' observation(s) for tally statistic 'TransporterDropTime'.
0,Order.247,Input@Depot,9.OnEnteredToAssociatedObject,[Fire] EnteredEvent,Firing event 'Input@Depot.Entered'.
0,Order.247,Input@Depot,9.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'Order.247' transferring from '[Node] Input@Depot' into object 'Depot'.
0,Order.247,Input@Depot,9.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'Order.247' transferring from '[Node] Input@Depot' into station 'Depot.InputBuffer'.
0,Order.247,Output@Source1,2.OnEnteredFromAssociatedObject,[Execute] EnteredAddOnProcess,Token waiting at Execute step for '1' other processes to complete.
0,Order.247,Source1,10.OnEnteredProcessing,[End],Process 'Source1.OnEnteredProcessing' execution ended.
0,Order.247,Depot,3.OnEnteredInputBuffer,[Begin],Process 'Depot.OnEnteredInputBuffer' execution started.
0,Order.247,Depot,3.OnEnteredInputBuffer,[EndTransfer] IntoInputBuffer,Entity 'Order.247' ending transfer into station 'Depot.InputBuffer'.
0,Order.247,Output@Source1,10.OnExited,[Begin],Process 'Output@Source1.OnExited' execution started.
0,Order.247,Output@Source1,10.OnExited,[Fire] ExitedEvent,Firing event 'Output@Source1.Exited'.
0,Order.247,Output@Source1,10.OnExited,[End],Process 'Output@Source1.OnExited' execution ended.
0,Order.247,Input@Depot,10.OnExited,[Begin],Process 'Input@Depot.OnExited' execution started.
0,Order.247,Input@Depot,10.OnExited,[Fire] ExitedEvent,Firing event 'Input@Depot.Exited'.
0,Order.247,Input@Depot,10.OnExited,[End],Process 'Input@Depot.OnExited' execution ended.
0,Order.247,Depot,3.OnEnteredInputBuffer,[Tally] TimeInSystem,Recording '1' observation(s) of value '0' Minutes for tally statistic 'Depot.TimeInSystem'.
0,Order.247,Depot,3.OnEnteredInputBuffer,[Destroy] Entity,Destroying object 'Order.247'.
0,--,--,--,--,Object 'Order.247' destroyed.
0, ,Depot,3.OnEnteredInputBuffer,[End],Process 'Depot.OnEnteredInputBuffer' execution ended.
0, ,Source1,7.OnEnteredOutputBuffer,[End],Process 'Source1.OnEnteredOutputBuffer' execution ended.
0, ,Model1,4.Order_Spliter,[End],Process 'Order_Spliter' execution ended.
0, ,Input@Depot,9.OnEnteredToAssociatedObject,[End],Process 'Input@Depot.OnEnteredToAssociatedObject' execution ended.
0, ,Output@Source1,2.OnEnteredFromAssociatedObject,[End],Process 'Output@Source1.OnEnteredFromAssociatedObject' execution ended.
0,--,--,--,--,Firing event 'Source1.EntityArrivals.Event'.
0,Source1,Source1,2.OnEntityArrival,[Begin],Process 'Source1.OnEntityArrival' execution started.
0,Source1,Source1,2.OnEntityArrival,[Create] Entities,Creating '1' new object(s) of entity type 'Order'.
0,Source1,Source1,2.OnEntityArrival,[Create] Entities,Created object 'Order.249'.
0,Order.249,Source1,9.OnEntityArrival,[Transfer] ToProcessing,Entity 'Order.249' transferring from '[FreeSpace] Source1' into station 'Source1.Processing'.
0,Source1,Source1,2.OnEntityArrival,[End],Process 'Source1.OnEntityArrival' execution ended.
0,Order.249,Source1,4.OnEnteredProcessing,[Begin],Process 'Source1.OnEnteredProcessing' execution started.
0,Order.249,Source1,4.OnEnteredProcessing,[EndTransfer] IntoProcessing,Entity 'Order.249' ending transfer into station 'Source1.Processing'.
0,Order.249,Source1,4.OnEnteredProcessing,[Transfer] ToOutputBuffer,Entity 'Order.249' transferring from '[Station] Source1.Processing' into station 'Source1.OutputBuffer'.
0,Order.249,Source1,9.OnEntityArrival,[End],Process 'Source1.OnEntityArrival' execution ended.
0,Order.249,Source1,2.OnEnteredOutputBuffer,[Begin],Process 'Source1.OnEnteredOutputBuffer' execution started.
0,Order.249,Source1,2.OnEnteredOutputBuffer,[EndTransfer] IntoOutputBuffer,Entity 'Order.249' ending transfer into station 'Source1.OutputBuffer'.
0,Order.249,Source1,2.OnEnteredOutputBuffer,[Transfer] ToOutputNode,Entity 'Order.249' transferring from '[Station] Source1.OutputBuffer' into node 'Output@Source1'.
0,Order.249,Output@Source1,9.OnEnteredFromAssociatedObject,[Begin],Process 'Output@Source1.OnEnteredFromAssociatedObject' execution started.
0,Order.249,Output@Source1,9.OnEnteredFromAssociatedObject,[Fire] EnteredEvent,Firing event 'Output@Source1.Entered'.
0,Order.249,Output@Source1,9.OnEnteredFromAssociatedObject,[Execute] EnteredAddOnProcess,Executing process 'Order_Spliter'.
0,Order.249,Model1,7.Order_Spliter,[Begin],Process 'Order_Spliter' execution started.
0,Order.249,Model1,7.Order_Spliter,[Search] SearchLineItemTable,Searching collection '[TableRows] LineItem' containing '1' item(s). 
0,Order.249,Model1,7.Order_Spliter,[Search] SearchLineItemTable,Searching collection in the forward direction for maximum of '2147483647' item(s).
0,Order.249,Model1,7.Order_Spliter,[Search] SearchLineItemTable,Index range of search is from starting index '1' to ending index '1'.
0,Order.249,Model1,7.Order_Spliter,[Search] SearchLineItemTable,Item 'LineItem[28]' found at index '1' in the collection.
0,Order.249,Model1,7.Order_Spliter,[Search] SearchLineItemTable,'1' item(s) found by search.
0,Order.249,Model1,7.Order_Spliter,[Search] SearchLineItemTable,Created token 'Token.10' associated with item 'LineItem[28]' found at index '1' in the collection.
0,Order.249,Model1,10.Order_Spliter,[Create] CreateItems,Creating '1' new object(s) of entity type 'Items'.
0,Order.249,Model1,10.Order_Spliter,[Create] CreateItems,Created object 'Items.250'.
0,Items.250,Model1,88.Order_Spliter,[Transfer] ToPickNode,Entity 'Items.250' transferring from '[FreeSpace] Model1' into node 'MyPickNode3'.
0,Items.250,MyPickNode3,89.OnEntered,[Begin],Process 'MyPickNode3.OnEntered' execution started.
0,Items.250,MyPickNode3,89.OnEntered,[Fire] EnteredEvent,Firing event 'MyPickNode3.Entered'.
0,Items.250,MyPickNode3,89.OnEntered,[Decide] IfTransporter,Token branching on condition 'Entity.Is.Transporter'.
0,Items.250,MyPickNode3,89.OnEntered,[Decide] IfTransporter,Token sent to 'False' exit.
0,Items.250,MyPickNode3,89.OnEntered,[Execute] RoutingOutLogic,Executing process 'MyPickNode3.RoutingOutLogic'.
0,Items.250,MyPickNode3,90.RoutingOutLogic,[Begin],Process 'MyPickNode3.RoutingOutLogic' execution started.
0,Items.250,MyPickNode3,90.RoutingOutLogic,[SetNode] NextDestination,Destination node of entity 'Items.250' set to value 'MyCoopNode2'.
0,Items.250,MyPickNode3,90.RoutingOutLogic,[Fire] RideWaitingEvent,Firing event 'MyPickNode3.RiderWaiting'.
0,Items.250,MyPickNode3,90.RoutingOutLogic,[Ride] OnTransporter,Inserting entity 'Items.250' into 'MyPickNode3.RidePickupQueue'.
0,--,--,--,--,Ignoring attempt to execute disabled process 'MyPicker2[1].OnEvaluatingRiderReservation'.
0,Items.250,MyPickNode3,90.RoutingOutLogic,[Ride] OnTransporter,Ineligible request by 'Items.250' to ride transporter 'MyPicker2[1]'. The 'OnEvaluatingRiderReservation' decision process of the transporter returned 'False'.
0,Items.250,MyPickNode3,90.RoutingOutLogic,[Ride] OnTransporter,Entity 'Items.250' unable to immediately reserve ride on a transporter. Inserting ride request into 'Model1.Global.VisitRequestQueue'.
0,Items.250,MyPickNode3,89.OnEntered,[Execute] RoutingOutLogic,Token waiting at Execute step for '1' other processes to complete.
0,Order.249,Model1,10.Order_Spliter,[End],Process 'Order_Spliter' execution ended.
0,Order.249,Model1,7.Order_Spliter,[Transfer] OrderDestination,Entity 'Order.249' transferring from '[Node] Output@Source1' into node 'Input@Depot'.
0,Order.249,Input@Depot,3.OnEnteredToAssociatedObject,[Begin],Process 'Input@Depot.OnEnteredToAssociatedObject' execution started.
0,Order.249,Input@Depot,3.OnEnteredToAssociatedObject,[Tally] OnEnteringTallies,Ignoring attempt to record '0' observation(s) for tally statistic 'TransporterDropTime'.
0,Order.249,Input@Depot,3.OnEnteredToAssociatedObject,[Fire] EnteredEvent,Firing event 'Input@Depot.Entered'.
0,Order.249,Input@Depot,3.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'Order.249' transferring from '[Node] Input@Depot' into object 'Depot'.
0,Order.249,Input@Depot,3.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'Order.249' transferring from '[Node] Input@Depot' into station 'Depot.InputBuffer'.
0,Order.249,Output@Source1,9.OnEnteredFromAssociatedObject,[Execute] EnteredAddOnProcess,Token waiting at Execute step for '1' other processes to complete.
0,Order.249,Source1,4.OnEnteredProcessing,[End],Process 'Source1.OnEnteredProcessing' execution ended.
0,Order.249,Depot,10.OnEnteredInputBuffer,[Begin],Process 'Depot.OnEnteredInputBuffer' execution started.
0,Order.249,Depot,10.OnEnteredInputBuffer,[EndTransfer] IntoInputBuffer,Entity 'Order.249' ending transfer into station 'Depot.InputBuffer'.
0,Order.249,Output@Source1,4.OnExited,[Begin],Process 'Output@Source1.OnExited' execution started.
0,Order.249,Output@Source1,4.OnExited,[Fire] ExitedEvent,Firing event 'Output@Source1.Exited'.
0,Order.249,Output@Source1,4.OnExited,[End],Process 'Output@Source1.OnExited' execution ended.
0,Order.249,Input@Depot,4.OnExited,[Begin],Process 'Input@Depot.OnExited' execution started.
0,Order.249,Input@Depot,4.OnExited,[Fire] ExitedEvent,Firing event 'Input@Depot.Exited'.
0,Order.249,Input@Depot,4.OnExited,[End],Process 'Input@Depot.OnExited' execution ended.
0,Order.249,Depot,10.OnEnteredInputBuffer,[Tally] TimeInSystem,Recording '1' observation(s) of value '0' Minutes for tally statistic 'Depot.TimeInSystem'.
0,Order.249,Depot,10.OnEnteredInputBuffer,[Destroy] Entity,Destroying object 'Order.249'.
0,--,--,--,--,Object 'Order.249' destroyed.
0, ,Depot,10.OnEnteredInputBuffer,[End],Process 'Depot.OnEnteredInputBuffer' execution ended.
0, ,Source1,2.OnEnteredOutputBuffer,[End],Process 'Source1.OnEnteredOutputBuffer' execution ended.
0, ,Model1,7.Order_Spliter,[End],Process 'Order_Spliter' execution ended.
0, ,Input@Depot,3.OnEnteredToAssociatedObject,[End],Process 'Input@Depot.OnEnteredToAssociatedObject' execution ended.
0, ,Output@Source1,9.OnEnteredFromAssociatedObject,[End],Process 'Output@Source1.OnEnteredFromAssociatedObject' execution ended.
0,--,--,--,--,Firing event 'Source1.EntityArrivals.Event'.
0,Source1,Source1,9.OnEntityArrival,[Begin],Process 'Source1.OnEntityArrival' execution started.
0,Source1,Source1,9.OnEntityArrival,[Create] Entities,Creating '1' new object(s) of entity type 'Order'.
0,Source1,Source1,9.OnEntityArrival,[Create] Entities,Created object 'Order.251'.
0,Order.251,Source1,3.OnEntityArrival,[Transfer] ToProcessing,Entity 'Order.251' transferring from '[FreeSpace] Source1' into station 'Source1.Processing'.
0,Source1,Source1,9.OnEntityArrival,[End],Process 'Source1.OnEntityArrival' execution ended.
0,Order.251,Source1,7.OnEnteredProcessing,[Begin],Process 'Source1.OnEnteredProcessing' execution started.
0,Order.251,Source1,7.OnEnteredProcessing,[EndTransfer] IntoProcessing,Entity 'Order.251' ending transfer into station 'Source1.Processing'.
0,Order.251,Source1,7.OnEnteredProcessing,[Transfer] ToOutputBuffer,Entity 'Order.251' transferring from '[Station] Source1.Processing' into station 'Source1.OutputBuffer'.
0,Order.251,Source1,3.OnEntityArrival,[End],Process 'Source1.OnEntityArrival' execution ended.
0,Order.251,Source1,9.OnEnteredOutputBuffer,[Begin],Process 'Source1.OnEnteredOutputBuffer' execution started.
0,Order.251,Source1,9.OnEnteredOutputBuffer,[EndTransfer] IntoOutputBuffer,Entity 'Order.251' ending transfer into station 'Source1.OutputBuffer'.
0,Order.251,Source1,9.OnEnteredOutputBuffer,[Transfer] ToOutputNode,Entity 'Order.251' transferring from '[Station] Source1.OutputBuffer' into node 'Output@Source1'.
0,Order.251,Output@Source1,3.OnEnteredFromAssociatedObject,[Begin],Process 'Output@Source1.OnEnteredFromAssociatedObject' execution started.
0,Order.251,Output@Source1,3.OnEnteredFromAssociatedObject,[Fire] EnteredEvent,Firing event 'Output@Source1.Entered'.
0,Order.251,Output@Source1,3.OnEnteredFromAssociatedObject,[Execute] EnteredAddOnProcess,Executing process 'Order_Spliter'.
0,Order.251,Model1,2.Order_Spliter,[Begin],Process 'Order_Spliter' execution started.
0,Order.251,Model1,2.Order_Spliter,[Search] SearchLineItemTable,Searching collection '[TableRows] LineItem' containing '1' item(s). 
0,Order.251,Model1,2.Order_Spliter,[Search] SearchLineItemTable,Searching collection in the forward direction for maximum of '2147483647' item(s).
0,Order.251,Model1,2.Order_Spliter,[Search] SearchLineItemTable,Index range of search is from starting index '1' to ending index '1'.
0,Order.251,Model1,2.Order_Spliter,[Search] SearchLineItemTable,Item 'LineItem[29]' found at index '1' in the collection.
0,Order.251,Model1,2.Order_Spliter,[Search] SearchLineItemTable,'1' item(s) found by search.
0,Order.251,Model1,2.Order_Spliter,[Search] SearchLineItemTable,Created token 'Token.4' associated with item 'LineItem[29]' found at index '1' in the collection.
0,Order.251,Model1,4.Order_Spliter,[Create] CreateItems,Creating '1' new object(s) of entity type 'Items'.
0,Order.251,Model1,4.Order_Spliter,[Create] CreateItems,Created object 'Items.252'.
0,Items.252,Model1,91.Order_Spliter,[Transfer] ToPickNode,Entity 'Items.252' transferring from '[FreeSpace] Model1' into node 'MyPickNode10'.
0,Items.252,MyPickNode10,92.OnEntered,[Begin],Process 'MyPickNode10.OnEntered' execution started.
0,Items.252,MyPickNode10,92.OnEntered,[Fire] EnteredEvent,Firing event 'MyPickNode10.Entered'.
0,Items.252,MyPickNode10,92.OnEntered,[Decide] IfTransporter,Token branching on condition 'Entity.Is.Transporter'.
0,Items.252,MyPickNode10,92.OnEntered,[Decide] IfTransporter,Token sent to 'False' exit.
0,Items.252,MyPickNode10,92.OnEntered,[Execute] RoutingOutLogic,Executing process 'MyPickNode10.RoutingOutLogic'.
0,Items.252,MyPickNode10,93.RoutingOutLogic,[Begin],Process 'MyPickNode10.RoutingOutLogic' execution started.
0,Items.252,MyPickNode10,93.RoutingOutLogic,[SetNode] NextDestination,Destination node of entity 'Items.252' set to value 'MyCoopNode5'.
0,Items.252,MyPickNode10,93.RoutingOutLogic,[Fire] RideWaitingEvent,Firing event 'MyPickNode10.RiderWaiting'.
0,Items.252,MyPickNode10,93.RoutingOutLogic,[Ride] OnTransporter,Inserting entity 'Items.252' into 'MyPickNode10.RidePickupQueue'.
0,--,--,--,--,Ignoring attempt to execute disabled process 'MyPicker1[1].OnEvaluatingRiderReservation'.
0,Items.252,MyPickNode10,93.RoutingOutLogic,[Ride] OnTransporter,Ineligible request by 'Items.252' to ride transporter 'MyPicker1[1]'. The 'OnEvaluatingRiderReservation' decision process of the transporter returned 'False'.
0,Items.252,MyPickNode10,93.RoutingOutLogic,[Ride] OnTransporter,Entity 'Items.252' unable to immediately reserve ride on a transporter. Inserting ride request into 'Model1.Global.VisitRequestQueue'.
0,Items.252,MyPickNode10,92.OnEntered,[Execute] RoutingOutLogic,Token waiting at Execute step for '1' other processes to complete.
0,Order.251,Model1,4.Order_Spliter,[End],Process 'Order_Spliter' execution ended.
0,Order.251,Model1,2.Order_Spliter,[Transfer] OrderDestination,Entity 'Order.251' transferring from '[Node] Output@Source1' into node 'Input@Depot'.
0,Order.251,Input@Depot,10.OnEnteredToAssociatedObject,[Begin],Process 'Input@Depot.OnEnteredToAssociatedObject' execution started.
0,Order.251,Input@Depot,10.OnEnteredToAssociatedObject,[Tally] OnEnteringTallies,Ignoring attempt to record '0' observation(s) for tally statistic 'TransporterDropTime'.
0,Order.251,Input@Depot,10.OnEnteredToAssociatedObject,[Fire] EnteredEvent,Firing event 'Input@Depot.Entered'.
0,Order.251,Input@Depot,10.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'Order.251' transferring from '[Node] Input@Depot' into object 'Depot'.
0,Order.251,Input@Depot,10.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'Order.251' transferring from '[Node] Input@Depot' into station 'Depot.InputBuffer'.
0,Order.251,Output@Source1,3.OnEnteredFromAssociatedObject,[Execute] EnteredAddOnProcess,Token waiting at Execute step for '1' other processes to complete.
0,Order.251,Source1,7.OnEnteredProcessing,[End],Process 'Source1.OnEnteredProcessing' execution ended.
0,Order.251,Depot,4.OnEnteredInputBuffer,[Begin],Process 'Depot.OnEnteredInputBuffer' execution started.
0,Order.251,Depot,4.OnEnteredInputBuffer,[EndTransfer] IntoInputBuffer,Entity 'Order.251' ending transfer into station 'Depot.InputBuffer'.
0,Order.251,Output@Source1,7.OnExited,[Begin],Process 'Output@Source1.OnExited' execution started.
0,Order.251,Output@Source1,7.OnExited,[Fire] ExitedEvent,Firing event 'Output@Source1.Exited'.
0,Order.251,Output@Source1,7.OnExited,[End],Process 'Output@Source1.OnExited' execution ended.
0,Order.251,Input@Depot,7.OnExited,[Begin],Process 'Input@Depot.OnExited' execution started.
0,Order.251,Input@Depot,7.OnExited,[Fire] ExitedEvent,Firing event 'Input@Depot.Exited'.
0,Order.251,Input@Depot,7.OnExited,[End],Process 'Input@Depot.OnExited' execution ended.
0,Order.251,Depot,4.OnEnteredInputBuffer,[Tally] TimeInSystem,Recording '1' observation(s) of value '0' Minutes for tally statistic 'Depot.TimeInSystem'.
0,Order.251,Depot,4.OnEnteredInputBuffer,[Destroy] Entity,Destroying object 'Order.251'.
0,--,--,--,--,Object 'Order.251' destroyed.
0, ,Depot,4.OnEnteredInputBuffer,[End],Process 'Depot.OnEnteredInputBuffer' execution ended.
0, ,Source1,9.OnEnteredOutputBuffer,[End],Process 'Source1.OnEnteredOutputBuffer' execution ended.
0, ,Model1,2.Order_Spliter,[End],Process 'Order_Spliter' execution ended.
0, ,Input@Depot,10.OnEnteredToAssociatedObject,[End],Process 'Input@Depot.OnEnteredToAssociatedObject' execution ended.
0, ,Output@Source1,3.OnEnteredFromAssociatedObject,[End],Process 'Output@Source1.OnEnteredFromAssociatedObject' execution ended.
0,--,--,--,--,Firing event 'Source1.EntityArrivals.Event'.
0,Source1,Source1,3.OnEntityArrival,[Begin],Process 'Source1.OnEntityArrival' execution started.
0,Source1,Source1,3.OnEntityArrival,[Create] Entities,Creating '1' new object(s) of entity type 'Order'.
0,Source1,Source1,3.OnEntityArrival,[Create] Entities,Created object 'Order.253'.
0,Order.253,Source1,10.OnEntityArrival,[Transfer] ToProcessing,Entity 'Order.253' transferring from '[FreeSpace] Source1' into station 'Source1.Processing'.
0,Source1,Source1,3.OnEntityArrival,[End],Process 'Source1.OnEntityArrival' execution ended.
0,Order.253,Source1,2.OnEnteredProcessing,[Begin],Process 'Source1.OnEnteredProcessing' execution started.
0,Order.253,Source1,2.OnEnteredProcessing,[EndTransfer] IntoProcessing,Entity 'Order.253' ending transfer into station 'Source1.Processing'.
0,Order.253,Source1,2.OnEnteredProcessing,[Transfer] ToOutputBuffer,Entity 'Order.253' transferring from '[Station] Source1.Processing' into station 'Source1.OutputBuffer'.
0,Order.253,Source1,10.OnEntityArrival,[End],Process 'Source1.OnEntityArrival' execution ended.
